Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5,zeros,zeros+1
BDCQ.SEA1OA,2021,151639.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,,,0,0
BDCQ.SEA1OA,2022,152190.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,,,0,0
BDCQ.SEA1OA,2022,151311.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,,,0,0
BDCQ.SEA1OA,2022,151843.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,,,0,0
BDCQ.SEA1OA,2022,154515.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,,,0,0
BDCQ.SEA1OA,2023,156100.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,,,0,0
BDCQ.SEA1OA,2023,158913.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,,,0,0
BDCQ.SEA1OA,2023,160640.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,,,0,0
BDCQ.SEA1OA,2023,167643.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,,,0,0
BDCQ.SEA1OA,2024,163396.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,,,0,0
BDCQ.SEA1OA,2024,162740.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,,,0,0
BDCQ.SEA1OA,2024,161442.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,,,0,0
BDCQ.SEA1OA,2024,162171.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,,,0,0
BDCQ.SEA1OA,2025,161878.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Actual,,,0,0
BDCQ.SEA1OS,2011,103129.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OS,2011,101978.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OS,2011,107228.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OS,2012,103527.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OS,2012,103496.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OS,2012,103390.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OS,2012,106357.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OS,2013,107182.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OS,2013,107599.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OS,2013,108413.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OS,2013,109460.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OS,2014,110338.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OS,2014,110256.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OS,2014,115195.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OS,2014,113128.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OS,2015,112912.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OS,2015,112617.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OS,2015,112333.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OS,2015,113739.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OS,2016,115181.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OS,2016,115009.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OS,2016,115074.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OS,2016,116151.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OS,2017,117336.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OS,2017,117498.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OS,2017,119675.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OS,2017,120847.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OS,2018,120488.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OS,2018,122401.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OS,2018,123011.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OS,2018,125635.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OS,2019,131719.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OS,2019,133510.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OS,2019,134700.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OS,2019,138194.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OS,2020,139917.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OS,2020,140254.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OS,2020,144919.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OS,2020,151671.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OS,2021,146485.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OS,2021,146411.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OS,2021,147449.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OS,2021,151639.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OS,2022,152190.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OS,2022,151311.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OS,2022,151843.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OS,2022,154515.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OS,2023,156100.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OS,2023,158913.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OS,2023,160640.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OS,2023,167643.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OS,2024,163396.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OS,2024,162740.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OS,2024,161442.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OS,2024,162171.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OS,2025,161878.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Seasonally adjusted,,,0,0
BDCQ.SEA1OT,2011,102496.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1OT,2011,102951.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1OT,2011,103651.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1OT,2012,103909.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1OT,2012,103193.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1OT,2012,104004.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1OT,2012,105847.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1OT,2013,107250.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1OT,2013,107670.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1OT,2013,108431.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1OT,2013,109394.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1OT,2014,110384.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1OT,2014,111631.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1OT,2014,112772.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1OT,2014,113161.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1OT,2015,112930.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1OT,2015,112500.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1OT,2015,112578.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1OT,2015,113739.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1OT,2016,114924.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1OT,2016,115088.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1OT,2016,115197.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1OT,2016,116168.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1OT,2017,117030.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1OT,2017,117943.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1OT,2017,119492.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1OT,2017,120529.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1OT,2018,121030.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1OT,2018,121859.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1OT,2018,123290.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1OT,2018,126581.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1OT,2019,131021.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1OT,2019,133532.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1OT,2019,135213.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1OT,2019,137867.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1OT,2020,139526.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1OT,2020,141038.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1OT,2020,144956.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1OT,2020,147977.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1OT,2021,147442.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1OT,2021,146278.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1OT,2021,148070.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1OT,2021,150978.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1OT,2022,152143.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1OT,2022,151466.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1OT,2022,152133.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1OT,2022,154108.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1OT,2023,156440.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1OT,2023,158386.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1OT,2023,161879.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1OT,2023,164498.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1OT,2024,164355.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1OT,2024,162344.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1OT,2024,161862.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1OT,2024,161801.0,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1OT,2025,162046.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Public Administration and Safety,Trend,,,0,0
BDCQ.SEA1PA,2011,177012.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,,0,0
BDCQ.SEA1PA,2011,178828.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,,0,0
BDCQ.SEA1PA,2011,176117.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,,0,0
BDCQ.SEA1PA,2012,150776.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,,0,0
BDCQ.SEA1PA,2012,178224.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,,0,0
BDCQ.SEA1PA,2012,177101.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,,0,0
BDCQ.SEA1PA,2012,174052.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,,0,0
BDCQ.SEA1PA,2013,152256.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,,0,0
BDCQ.SEA1PA,2013,179436.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,,0,0
BDCQ.SEA1PA,2013,179945.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,,0,0
BDCQ.SEA1PA,2013,177138.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,,0,0
BDCQ.SEA1PA,2014,154276.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,,0,0
BDCQ.SEA1PA,2014,180818.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,,0,0
BDCQ.SEA1PA,2014,181819.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,,0,0
BDCQ.SEA1PA,2014,178967.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,,0,0
BDCQ.SEA1PA,2015,155841.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,,0,0
BDCQ.SEA1PA,2015,183499.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,,0,0
BDCQ.SEA1PA,2015,184196.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,,0,0
BDCQ.SEA1PA,2015,180875.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,,0,0
BDCQ.SEA1PA,2016,157885.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,,0,0
BDCQ.SEA1PA,2016,184535.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,,0,0
BDCQ.SEA1PA,2016,187722.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,,0,0
BDCQ.SEA1PA,2016,184511.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,,0,0
BDCQ.SEA1PA,2017,160762.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,,0,0
BDCQ.SEA1PA,2017,189249.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,,0,0
BDCQ.SEA1PA,2017,190852.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,,0,0
BDCQ.SEA1PA,2017,187944.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,,0,0
BDCQ.SEA1PA,2018,172765.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,,0,0
BDCQ.SEA1PA,2018,191265.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,,0,0
BDCQ.SEA1PA,2018,193471.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,,0,0
BDCQ.SEA1PA,2018,191337.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,,0,0
BDCQ.SEA1PA,2019,176612.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,,0,0
BDCQ.SEA1PA,2019,195638.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,,0,0
BDCQ.SEA1PA,2019,198564.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,,0,0
BDCQ.SEA1PA,2019,199556.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,,0,0
BDCQ.SEA1PA,2020,191948.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,,0,0
BDCQ.SEA1PA,2020,195847.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,,0,0
BDCQ.SEA1PA,2020,197474.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,,0,0
BDCQ.SEA1PA,2020,201128.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,,0,0
BDCQ.SEA1PA,2021,192032.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,,0,0
BDCQ.SEA1PA,2021,200926.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,,0,0
BDCQ.SEA1PA,2021,201356.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,,0,0
BDCQ.SEA1PA,2021,200533.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,,0,0
BDCQ.SEA1PA,2022,194630.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,,0,0
BDCQ.SEA1PA,2022,197982.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,,0,0
BDCQ.SEA1PA,2022,201057.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,,0,0
BDCQ.SEA1PA,2022,202179.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,,0,0
BDCQ.SEA1PA,2023,194891.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,,0,0
BDCQ.SEA1PA,2023,204849.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,,0,0
BDCQ.SEA1PA,2023,206446.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,,0,0
BDCQ.SEA1PA,2023,208068.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,,0,0
BDCQ.SEA1PA,2024,201239.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,,0,0
BDCQ.SEA1PA,2024,208723.0,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,,0,0
